xi_fe
3.353280795464097
3.353280795464097
-10.3069819906459
-10.306981990645902
-10.3069819906459
-11.088927409609907
-11.088927409609907
-11.088927409609907
-7.5320701914564765
-7.5320701914564765
-7.5320701914564765
-11.039602290214798
-11.039602290214798
-11.039602290214798
-9.863675044321155
-9.863675044321155
-9.863675044321155
-9.863675044321154
-9.851474785597901
-9.851474785597901
-9.851474785597901
-7.2308174425517056
-7.2308174425517056
-7.230817442551705
-7.2308174425517056
-10.272780262092795
-10.272780262092793
-10.272780262092795
-10.272780262092795
-10.272780262092795
-10.272780262092795
-10.431691399205947
-10.431691399205947
-10.431691399205949
-9.407152065246665
-9.407152065246665
-9.407152065246665
-9.407152065246667
-9.407152065246667
-9.407152065246667
-9.407152065246665
-6.132687248677578
-6.132687248677576
-6.132687248677576
-6.132687248677577
-6.132687248677577
-6.132687248677577
-6.132687248677577
-9.42117018079226
-9.42117018079226
-9.421170180792261
-9.42117018079226
-9.42117018079226
-9.421170180792261
-9.42117018079226
-10.981338304537513
-10.981338304537513
-7.335899570432201
-7.335899570432201
-7.335899570432202
-7.335899570432202
-7.335899570432202
-7.335899570432202
-7.335899570432202
-9.875200550093295
-9.875200550093297
-9.875200550093295
-9.875200550093297
-9.875200550093295
-9.374380765028963
-9.374380765028961
-9.374380765028961
-7.518578698996252
-7.518578698996252
-7.518578698996252
-7.820893217056355
-7.820893217056355
-6.572049920856904
-6.572049920856904
-6.572049920856904
-6.572049920856904
-6.572049920856904
-5.480471547352277
-5.480471547352277
-5.480471547352278
-5.480471547352277
-5.480471547352277
-5.480471547352277
-5.480471547352278
-5.480471547352277
-5.480471547352277
-5.480471547352277
-7.703739124688978
-7.703739124688978
-7.703739124688978
-7.703739124688978
-7.703739124688978
-7.703739124688978
-7.703739124688978
-7.703739124688979
-7.703739124688978
-8.189663877353466
-8.189663877353468
-8.189663877353468
-8.189663877353468
-8.189663877353466
-8.017336723351319
-8.017336723351319
-8.017336723351319
-7.9185409320094555
-7.918540932009456
-7.9185409320094555
-7.918540932009456
-7.9185409320094555
-7.9185409320094555
-7.9185409320094555
-7.918540932009456
-7.9185409320094555
-7.918540932009456
-6.97708518321168
-6.977085183211681
-6.977085183211681
-6.977085183211681
-6.97708518321168
-6.977085183211681
-6.97708518321168
-6.977085183211681
-6.97708518321168
-6.97708518321168
-9.795448931837683
-9.795448931837683
-9.795448931837681
-9.795448931837683
-7.785163567305847
-7.7851635673058475
-6.760867589430045
-6.760867589430045
-6.760867589430045
-7.295418545540771
-7.295418545540771
-7.295418545540771
-7.295418545540772
-7.295418545540771
-7.901135086430976
-7.901135086430974
-7.901135086430974
-7.901135086430974
-7.901135086430975
-7.901135086430974
-7.901135086430974
-7.901135086430975
-7.901135086430975
-7.901135086430974
-9.225600863024296
-9.225600863024296
-9.225600863024296
-6.567828037938272
-6.567828037938272
-6.567828037938271
-6.567828037938271
-6.567828037938272
-6.567828037938271
-6.567828037938272
-6.567828037938272
-6.567828037938272
-6.567828037938272
-10.960261530912689
-10.960261530912693
-10.960261530912689
-10.960261530912689
-10.96026153091269
-10.960261530912689
-10.96026153091269
-10.96026153091269
-9.816994106205929
-9.81699410620593
-9.81699410620593
-9.81699410620593
-9.81699410620593
-9.81699410620593
-12.069957140137229
-12.069957140137229
-12.069957140137227
-12.069957140137229
-6.376896306503153
-6.376896306503154
-6.376896306503154
-6.376896306503154
-6.376896306503154
-6.376896306503152
-6.376896306503153
-6.376896306503153
-6.7169082267323885
-6.7169082267323885
-6.7169082267323885
-6.716908226732388
-6.7169082267323885
-6.716908226732388
-6.7169082267323885
-6.738954875659526
-6.738954875659526
-6.738954875659527
-6.738954875659526
-6.738954875659526
-6.738954875659527
-8.231303906897464
-8.231303906897464
-8.231303906897464
-8.231303906897464
-8.231303906897466
-10.901103255064145
-10.901103255064147
-10.901103255064145
-10.901103255064143
-10.901103255064145
-9.153816511871174
-9.153816511871174
-9.153816511871174
-9.153816511871174
-9.153816511871174
-12.253042459085666
-12.253042459085666
-12.253042459085666
-11.831980051636886
-11.831980051636886
-11.831980051636886
-10.717069114872809
-10.717069114872807
-10.717069114872807
-10.067142862217363
-10.067142862217365
-10.067142862217363
-9.880356013796908
-9.880356013796908
-9.545499397181693
-9.545499397181695
-7.964055752375705
-7.964055752375705
-7.964055752375705
-6.653105073532942
-6.653105073532942
-8.995837232423744
-8.995837232423744
-8.995837232423746
-8.995837232423746
-8.995837232423744
-8.995837232423746
-8.995837232423744
-8.010653443699546
-8.010653443699548
-8.010653443699546
-8.010653443699546
-8.010653443699548
-8.010653443699546
-8.010653443699548
-8.010653443699546
-8.010653443699546
-8.010653443699548
-12.425105096594022
-12.425105096594018
-12.42510509659402
-12.425105096594018
-12.42510509659402
-12.42510509659402
-12.42510509659402
-12.42510509659402
-12.42510509659402
-12.42510509659402
-9.651558813839594
-9.651558813839594
-9.651558813839594
-9.651558813839594
-7.528360849401398
-7.528360849401398
-7.528360849401397
-7.528360849401398
-7.528360849401398
-7.528360849401398
-7.528360849401398
-7.528360849401398
-7.528360849401397
-7.528360849401398
-7.697187256880673
-7.697187256880673
-7.697187256880672
-7.697187256880673
-7.697187256880671
-7.697187256880673
-7.697187256880673
-7.697187256880673
-7.697187256880673
-7.697187256880674
-5.722973016592294
-5.722973016592293
-5.722973016592294
-5.722973016592293
-5.722973016592294
-5.722973016592294
-5.722973016592293
-5.722973016592293
-5.722973016592294
-5.722973016592293
-9.55058221297664
-9.550582212976641
-9.550582212976641
-9.55058221297664
-9.55058221297664
-9.550582212976641
-9.55058221297664
-9.550582212976641
-9.550582212976641
-9.55058221297664
-8.681879917595506
-8.681879917595507
-8.681879917595506
-8.681879917595507
-8.681879917595506
-8.681879917595506
-8.681879917595506
-8.681879917595506
-12.415259706537299
-12.4152597065373
-12.415259706537299
-12.415259706537299
-7.466495408138793
-7.466495408138793
-12.157060934370588
-12.15706093437059
-12.15706093437059
-12.15706093437059
-12.157060934370588
-6.575976360214805
-6.575976360214806
-6.575976360214805
-6.575976360214805
-6.575976360214805
-6.575976360214805
-4.711629529348037
-4.711629529348036
-4.711629529348037
-4.711629529348036
-4.711629529348037
-4.711629529348037
-4.711629529348037
-4.711629529348036
-4.711629529348037
-4.711629529348036
-3.7470053860926544
-3.747005386092655
-3.7470053860926544
-3.747005386092655
-3.7470053860926544
-3.7470053860926544
-3.7470053860926553
-3.747005386092654
-3.7470053860926544
-3.7470053860926544
-7.2410053896559505
-7.2410053896559505
-7.24100538965595
-7.2410053896559505
-7.241005389655951
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.278151431762016
-4.895653214515458
-4.895653214515457
-4.895653214515458
-4.895653214515457
-4.895653214515458
-4.895653214515458
-4.895653214515457
-4.895653214515457
-4.895653214515457
-4.895653214515458
-7.394868694856353
-7.394868694856353
-7.394868694856353
-7.394868694856352
-7.394868694856352
-7.394868694856353
-7.394868694856351
-7.409340976004104
-7.409340976004104
-7.409340976004104
-7.409340976004104
-7.409340976004104
-7.409340976004104
-7.409340976004104
-7.409340976004103
-7.409340976004103
-8.858558747098467
-8.858558747098467
-3.747075269348132
-3.747075269348133
-3.7470752693481324
-3.7470752693481324
-3.7470752693481324
-3.747075269348133
-3.7470752693481324
-3.7470752693481324
-3.747075269348133
-3.747075269348132
-4.4438129243759
-4.4438129243759
-4.4438129243759
-4.4438129243759
-4.4438129243759
-4.4438129243759
-4.4438129243759
-4.443812924375899
-4.4438129243759
-4.443812924375899
-4.480497299609015
-4.480497299609015
-4.480497299609014
-4.480497299609014
-4.480497299609014
-4.480497299609014
-4.480497299609014
-4.480497299609015
-4.480497299609015
-4.480497299609015
-9.93484669740495
-9.93484669740495
-9.93484669740495
-9.93484669740495
-9.93484669740495
-7.909121813148551
-7.909121813148551
-7.909121813148551
-7.909121813148551
-7.909121813148551
-4.045630922474025
-4.045630922474026
-10.567852725040598
-10.567852725040598
-10.567852725040598
-10.567852725040598
-10.567852725040598
-10.567852725040598
-10.567852725040597
-10.567852725040598
-14.35629890931386
-14.35629890931386
-14.35629890931386
-11.559903877407145
-11.559903877407145
-11.559903877407145
-11.559903877407146
-5.947307750356067
-5.9473077503560665
-5.947307750356067
-5.947307750356067
-5.947307750356067
-5.947307750356067
-5.947307750356067
-5.947307750356067
-5.94232182601034
-5.94232182601034
-5.942321826010341
-5.94232182601034
-5.94232182601034
-5.94232182601034
-5.94232182601034
-5.942321826010341
-5.94232182601034
-5.942321826010339
-5.370748063043536
-5.370748063043536
-5.370748063043536
-5.370748063043536
-5.370748063043536
-5.370748063043535
-5.370748063043536
-5.370748063043536
-5.370748063043536
-5.370748063043536
-3.3682802509109147
-3.3682802509109147
-3.3682802509109147
-3.368280250910915
-3.3682802509109147
-3.368280250910914
-3.368280250910915
-3.3682802509109147
-3.368280250910914
-3.368280250910914
-8.42433887852862
-8.42433887852862
-8.42433887852862
-8.42433887852862
-8.42433887852862
-8.172943892562856
-8.172943892562854
-8.172943892562856
-6.118178321033245
-6.118178321033245
-6.118178321033245
-7.716919946480169
-7.716919946480169
-7.716919946480169
-7.716919946480168
-7.716919946480168
-7.716919946480168
-7.831445409967984
-7.831445409967984
-8.92511413333436
-8.92511413333436
-12.749617049897134
-12.749617049897134
-5.831029335931473
-5.831029335931474
-5.831029335931472
-5.831029335931473
-5.831029335931474
-5.831029335931473
-5.831029335931473
-5.831029335931473
-5.831029335931473
-5.831029335931473
-5.897866658217153
-5.897866658217154
-5.897866658217154
-5.897866658217154
-5.897866658217154
-5.897866658217154
-5.897866658217154
-7.222150740374713
-7.222150740374713
-7.222150740374713
-7.222150740374713
-7.222150740374714
-7.222150740374713
-7.222150740374713
-7.222150740374713
-7.222150740374713
-7.222150740374713
-9.12581034434651
-9.125810344346512
-7.552214177142021
-7.552214177142021
-7.55221417714202
-7.552214177142021
-7.552214177142021
-7.55221417714202
-7.552214177142021
-7.55221417714202
-4.929853350105214
-4.929853350105213
-4.929853350105214
-4.929853350105213
-4.929853350105214
-4.929853350105212
-4.929853350105214
-10.075354327656237
-10.075354327656237
-10.075354327656237
-4.5513525043713186
-4.551352504371318
-4.551352504371318
-4.551352504371318
-4.5513525043713186
-4.551352504371318
-4.551352504371318
-4.551352504371318
-4.551352504371318
-4.551352504371318
-11.122366658746623
-11.122366658746625
-11.122366658746625
-6.066806348579924
-6.066806348579924
-6.066806348579924
-6.066806348579922
-6.066806348579924
-6.066806348579923
-8.613707655657697
-8.613707655657697
-8.613707655657697
-8.989329379768868
-8.989329379768868
-8.989329379768868
-8.989329379768867
-10.02646493324546
-10.026464933245462
-12.668610431449977
-12.668610431449977
-7.308404193081486
-7.308404193081486
-7.308404193081486
-7.308404193081486
-7.308404193081486
-7.308404193081485
-7.308404193081486
-7.308404193081486
-7.308404193081486
-7.308404193081486
-7.327184740111882
-7.327184740111882
-7.327184740111881
-7.327184740111882
-7.327184740111882
-7.327184740111882
-7.327184740111882
-7.327184740111881
-7.327184740111881
-7.327184740111881
-6.514166514842124
-6.514166514842124
-6.514166514842126
-6.514166514842124
-6.514166514842124
-4.778165848440155
-4.778165848440155
-4.778165848440155
-4.778165848440154
-6.331009406602603
-6.331009406602601
-6.989648108122623
-6.989648108122622
-6.989648108122621
-6.989648108122622
-6.989648108122622
-9.31354489457238
-9.31354489457238
-8.178605841893436
-8.178605841893434
-8.178605841893434
-8.178605841893434
-8.94167398496315
-8.94167398496315
-2.2222812062636264
-2.2222812062636264
-5.231130559608714
-5.231130559608713
-5.231130559608713
-3.7954383949086044
-3.795438394908605
-3.7954383949086044
-2.661569270073692
-2.661569270073692
-2.6615692700736924
-2.6615692700736915
-2.6615692700736924
-2.661569270073692
-2.6615692700736924
-2.6615692700736924
-2.661569270073692
-2.6615692700736924
-9.224284037379494
-9.224284037379494
-7.276164529603788
-7.276164529603789
-6.787328579753054
-6.787328579753055
-6.787328579753053
-6.787328579753054
-6.787328579753054
-6.787328579753054
-6.787328579753054
-6.787328579753054
-8.249529880951153
-8.249529880951153
-8.249529880951155
-8.249529880951153
-8.249529880951153
-8.249529880951153
-8.249529880951153
-8.249529880951153
-8.249529880951153
-7.503675027792019
-7.503675027792019
-7.503675027792019
-7.503675027792019
-7.503675027792019
-5.5793247683125715
-5.5793247683125715
-5.5793247683125715
-5.5793247683125715
-5.579324768312572
-5.5793247683125715
-5.5793247683125715
-5.5793247683125715
-5.5793247683125715
-5.5793247683125715
-7.946336906813092
-7.94633690681309
-9.049123506695725
-9.049123506695725
-9.049123506695725
-9.049123506695725
-9.049123506695725
-9.049123506695725
-9.049123506695723
-9.049123506695727
-2.740037225601661
-2.7400372256016605
-2.740037225601661
-2.740037225601661
-2.740037225601661
-2.740037225601661
-7.823418502817843
-7.823418502817843
-7.823418502817842
-7.823418502817841
-5.172783302785872
-5.172783302785872
-5.172783302785872
-6.3535013279879164
-6.3535013279879164
-6.3535013279879164
-6.353501327987916
-6.3535013279879164
-6.353501327987917
-6.353501327987917
-6.3535013279879164
-6.353501327987917
-6.3535013279879164
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.549722530438524
-7.324604238286781
-7.324604238286781
-7.324604238286781
-7.324604238286781
-7.324604238286782
-4.56085883073574
-4.560858830735739
-4.560858830735739
-4.560858830735739
-4.560858830735739
-4.56085883073574
-4.560858830735739
-4.56085883073574
-4.560858830735739
-4.56085883073574
-7.850998958750923
-7.850998958750923
-7.850998958750924
-7.850998958750923
-7.850998958750924
-7.850998958750923
-7.850998958750924
-7.850998958750924
-7.850998958750923
-4.26842473775363
-4.268424737753629
-4.26842473775363
-4.268424737753629
-4.26842473775363
-4.268424737753629
-4.268424737753629
-4.26842473775363
-4.268424737753629
-4.268424737753629
-7.469861419350171
-7.469861419350172
-7.469861419350171
-7.469861419350171
-7.469861419350171
-7.469861419350171
-7.469861419350171
-7.469861419350172
-7.469861419350171
-6.002861228667527
-6.002861228667526
-6.002861228667526
-6.002861228667527
-6.002861228667526
-6.002861228667527
-6.002861228667526
-6.002861228667527
-6.002861228667526
-6.002861228667527
-9.813797074559611
-9.813797074559611
-9.81379707455961
-6.453403990302642
-6.453403990302642
-7.542778420267361
-7.54277842026736
-7.54277842026736
-7.54277842026736
-7.54277842026736
-7.54277842026736
-7.54277842026736
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.7189968296079545
-7.718996829607955
-8.342337961566926
-8.342337961566924
-8.342337961566926
-8.342337961566926
-8.342337961566924
-7.658061936833493
-7.658061936833493
-7.658061936833492
-7.658061936833494
-7.658061936833493
-7.658061936833493
-7.658061936833493
-7.6580619368334935
-7.6580619368334935
-7.658061936833493
-3.5001321507111696
-3.5001321507111696
-3.5001321507111696
-3.50013215071117
-3.5001321507111696
-3.5001321507111696
-3.5001321507111696
-3.5001321507111696
-5.468698551816283
-5.468698551816283
-5.468698551816284
-5.468698551816283
-5.468698551816283
-5.468698551816284
-5.468698551816282
-4.153695054350669
-4.15369505435067
-4.15369505435067
-4.15369505435067
-6.043282360834742
-6.043282360834742
-6.043282360834742
-6.043282360834742
-6.043282360834742
-6.043282360834743
-6.043282360834742
-6.043282360834742
-6.043282360834743
-6.043282360834742
-8.382490012680325
-8.382490012680325
-8.382490012680325
-8.382490012680325
-2.4357185404098862
-2.435718540409886
-2.435718540409886
-2.4357185404098853
-2.4357185404098853
-2.4357185404098853
-2.4357185404098853
-2.4357185404098853
-2.4357185404098862
-2.4357185404098853
-5.282798223203537
-5.282798223203536
-5.282798223203536
-5.282798223203537
-5.282798223203537
-5.282798223203536
-5.282798223203536
-5.282798223203536
-5.282798223203536
-5.282798223203536
-10.1567495784427
-10.156749578442701
-10.774090543290706
-10.774090543290706
-10.774090543290706
-10.774090543290708
-10.774090543290708
-10.055204778493037
-10.055204778493037
-10.055204778493037
-10.055204778493037
-10.055204778493037
-10.055204778493037
-6.714262044146182
-6.714262044146182
-6.714262044146182
-6.714262044146182
-6.714262044146183
-6.714262044146182
-6.714262044146183
-6.714262044146182
-6.714262044146182
-6.714262044146182
-4.655845971317472
-4.655845971317471
-4.655845971317471
-4.655845971317472
-4.655845971317472
-4.655845971317471
-4.655845971317471
-4.65584597131747
-4.946969974499745
-4.946969974499745
-4.946969974499745
-4.946969974499744
-4.946969974499745
-4.946969974499745
-4.946969974499745
-4.946969974499745
-4.946969974499745
-4.946969974499745
-6.723775768613068
-6.723775768613069
-6.723775768613069
-6.723775768613067
-6.723775768613069
-5.843490388774287
-5.8434903887742875
-5.843490388774287
-5.843490388774287
-5.8434903887742875
-3.0364601485530045
-3.0364601485530045
-7.26304406755263
-7.26304406755263
-7.26304406755263
-7.26304406755263
-7.26304406755263
-7.26304406755263
-7.26304406755263
-7.263044067552631
-7.26304406755263
-7.26304406755263
-6.102537145146637
-6.102537145146638
-6.102537145146637
-6.102537145146637
-6.102537145146637
-6.102537145146637
-6.102537145146637
-6.102537145146637
-6.102537145146637
-6.102537145146637
-7.21922398472279
-7.219223984722789
-7.21922398472279
-7.219223984722789
-7.21922398472279
-7.21922398472279
-7.21922398472279
-7.21922398472279
-5.7596236883024785
-5.759623688302479
-5.759623688302479
-5.759623688302479
-5.759623688302479
-5.759623688302479
-5.759623688302479
-5.759623688302479
