"file_name","V4","V6","V8","V16","V17"
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",0.62759244,0.3993941,-1.363849,0.3629595,0.09150494
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",-0.1688075,1.37263,-1.1813545,-0.9457782,0.49065778
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",-0.879904,0.15938073,-0.08921771,-0.49199387,1.5992705
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",-1.8284632,0.090340436,2.2273264,-0.65839225,0.90209883
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",-1.6896412,-0.2867745,1.705586,-0.71171343,0.47299173
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",-0.049222674,1.7413086,0.54041404,0.2666937,1.4589809
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",-0.5015487,0.327183,0.066935584,-0.60427016,1.4581182
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.7096261,0.83556783,-0.40980542,0.6891006,0.5974121
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",-0.36373633,1.5022099,-0.24683361,0.4199956,1.4615129
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.96479505,0.41321424,0.80089027,-0.08361341,1.7185521
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.96479505,0.41321424,0.80089027,-0.08361341,1.7185521
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-0.43537635,-0.013750768,-0.31991708,-0.43751517,1.9847561
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",0.36594293,1.9228851,-0.40691605,-1.0495096,1.4251506
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",0.9255935,0.83600533,0.5763687,0.30851042,2.4909317
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",0.6568483,2.454856,0.6654184,-1.0034555,1.9631779
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",-0.11560452,0.5992126,1.0682766,0.16186963,1.7159383
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",0.34744632,2.8765018,0.44446424,-0.99561673,1.9641682
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",-0.7911078,2.681417,-0.2939868,-0.47127685,1.4184741
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",-0.9672017,0.77821404,0.79443544,-1.113117,0.3143688
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",0.72224027,-1.2322483,2.036104,-0.091585696,2.5080237
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",0.6498755,-0.15975931,2.3143294,0.07837032,2.6998036
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",-1.1429209,-0.76362777,0.2930188,-1.2019323,2.6838
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",0.6139375,-1.0438875,2.0853066,-1.0804602,1.1434287
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",-0.46107218,-1.0107926,-2.320937,-1.0959932,2.4297576
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",-1.3221129,0.8893063,1.4615625,-0.6681863,-0.07425133
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",1.0750895,-0.75676715,1.116629,-1.2428864,2.955172
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",-0.8242278,-0.33859622,-1.2992171,-0.9528788,1.517884
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",0.33484942,2.0471153,2.022864,-1.6028417,1.675483
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",-0.14580254,0.9452817,-0.842319,-1.4506052,2.4093628
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",-1.4151535,0.8330525,2.166742,-1.8041977,0.5860144
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",-1.6004303,0.74932927,0.75188094,-0.6830246,2.0525827
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",-0.29336697,0.8948784,0.24570127,-1.6309203,1.0183774
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",-0.05924062,1.1948231,-0.51418704,-1.4179355,0.8830955
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",0.009447295,-0.22011022,2.3425562,-1.8139154,-0.30129918
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",-1.5091429,0.65695137,1.0177071,-0.8624517,1.5067654
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",-0.6220703,0.47921935,-1.8229173,-0.3574952,2.9332001
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",-0.57777953,0.2292203,-1.3499364,-1.0758791,2.9123292
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",-0.72356206,-0.8677097,-0.805832,-1.9359682,2.2388172
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",0.0904208,-0.6039189,1.6441451,-0.50944585,-0.24858174
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",0.21738625,-0.8813392,1.1975182,-0.57626176,0.11796328
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",1.2115872,0.32969582,1.0574671,-0.7140578,1.8731583
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",0.37331596,-0.7781962,0.9623818,-0.95382774,0.625958
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",-0.022799607,-0.5355706,2.0770946,-1.5517591,0.27939722
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",-0.42933726,0.09634562,1.5527569,-1.6769444,-0.47219214
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",0.62969375,-0.7508653,1.3737179,-0.89202017,0.72890395
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",-0.7348483,-0.2720487,-0.13021603,-1.0094821,1.6123009
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",0.45486638,-0.67034256,2.5862074,-1.1111461,1.7624023
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",0.7201334,-0.48114008,0.99236727,-0.8094586,0.2418791
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",0.02809741,-0.31538376,1.3612908,-0.7587437,-0.050720222
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",0.030556489,0.7332581,0.4835246,-1.2295406,0.021786114
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",0.6073136,0.36689463,1.1833059,-0.5840443,0.40004992
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",0.40590575,-0.51924723,1.4706246,-0.51914585,0.5917966
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",0.44434747,0.51024663,1.5608147,-0.55463403,1.9024007
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",0.36716503,1.2355285,1.6049303,-1.0132948,1.9857011
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",0.7408176,0.78461826,2.1685276,-0.759375,1.7799151
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",-0.13409314,1.0783712,2.1791823,-0.41234457,0.9220894
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",-0.10665481,0.32155055,1.1587912,-0.72237605,0.1987846
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",-0.48201934,-0.21893673,2.1854076,-1.4101151,0.6070177
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",0.36401716,0.83689344,-0.9658065,-1.702642,0.18905824
