Epoch,Loss,Value
0,loss_training,3568.3582732156306
0,mi_loss_training,0.23975361603762627
0,tc_loss_training,1.2464611402066768
0,dw_kl_loss_training,7.228485820215458
0,mse_loss_training,12.774069475840372
0,recon_loss_training,3546.8694839346226
0,rsq_training,0.36001187140342633
0,kl_loss_training_0,0.3976547420024872
0,kl_loss_training_1,0.09093406051397324
0,kl_loss_training_2,0.23763170838356018
0,kl_loss_training_3,2.0483102798461914
0,kl_loss_training_4,0.053731366991996765
0,kl_loss_training_5,0.06520309299230576
0,kl_loss_training_6,0.06618651002645493
0,kl_loss_training_7,0.48690223693847656
0,kl_loss_training_8,0.22244036197662354
0,kl_loss_training_9,1.404861330986023
0,kl_loss_training_10,0.4163971245288849
0,kl_loss_training_11,0.145831897854805
0,kl_loss_training_12,0.07105080038309097
0,kl_loss_training_13,0.20377112925052643
0,kl_loss_training_14,0.3607545793056488
0,kl_loss_training_15,0.17151425778865814
0,kl_loss_training_16,0.08011654764413834
0,kl_loss_training_17,0.13444988429546356
0,kl_loss_training_18,0.7040239572525024
0,kl_loss_training_19,0.14823496341705322
0,loss_validation,2652.02734375
0,mi_loss_validation,0.1226000264286995
0,tc_loss_validation,1.2580410242080688
0,dw_kl_loss_validation,0.4036743938922882
0,mse_loss_validation,9.486085891723633
0,recon_loss_validation,2640.7568359375
0,rsq_validation,0.03043342525676145
0,kl_loss_validation_0,0.027208736166357994
0,kl_loss_validation_1,0.023602310568094254
0,kl_loss_validation_2,0.009060855023562908
0,kl_loss_validation_3,0.31138890981674194
0,kl_loss_validation_4,0.00437168637290597
0,kl_loss_validation_5,0.026302631944417953
0,kl_loss_validation_6,0.002905708970502019
0,kl_loss_validation_7,0.1307239979505539
0,kl_loss_validation_8,0.023494064807891846
0,kl_loss_validation_9,0.20679210126399994
0,kl_loss_validation_10,0.12043685466051102
0,kl_loss_validation_11,0.0036480422131717205
0,kl_loss_validation_12,0.003698420012369752
0,kl_loss_validation_13,0.009462900459766388
0,kl_loss_validation_14,0.030355848371982574
0,kl_loss_validation_15,0.016926802694797516
0,kl_loss_validation_16,0.011213593184947968
0,kl_loss_validation_17,0.02615908905863762
0,kl_loss_validation_18,0.09975837916135788
0,kl_loss_validation_19,0.016661446541547775
1,loss_training,2185.5166679553035
1,mi_loss_training,0.7557283399847822
1,tc_loss_training,18.412040244281396
1,dw_kl_loss_training,2.055979058582483
1,mse_loss_training,10.534018687249871
1,recon_loss_training,2153.758903148868
1,rsq_training,0.2666662109530809
1,kl_loss_training_0,0.05396498367190361
1,kl_loss_training_1,0.09051353484392166
1,kl_loss_training_2,0.0243852362036705
1,kl_loss_training_3,0.8488777279853821
1,kl_loss_training_4,0.0406436026096344
1,kl_loss_training_5,0.0974532961845398
1,kl_loss_training_6,0.030425187200307846
1,kl_loss_training_7,0.4783819913864136
1,kl_loss_training_8,0.05649697780609131
1,kl_loss_training_9,0.35882875323295593
1,kl_loss_training_10,0.27114182710647583
1,kl_loss_training_11,0.07788442075252533
1,kl_loss_training_12,0.0463515967130661
1,kl_loss_training_13,0.10085916519165039
1,kl_loss_training_14,0.12689447402954102
1,kl_loss_training_15,0.024327920749783516
1,kl_loss_training_16,0.22966837882995605
1,kl_loss_training_17,0.06436850875616074
1,kl_loss_training_18,0.17249168455600739
1,kl_loss_training_19,0.04303213208913803
1,loss_validation,2210.898193359375
1,mi_loss_validation,2.925562620162964
1,tc_loss_validation,98.3927993774414
1,dw_kl_loss_validation,3.6424593925476074
1,mse_loss_validation,8.842055320739746
1,recon_loss_validation,2097.09521484375
1,rsq_validation,0.14354398048530184
1,kl_loss_validation_0,0.09071586281061172
1,kl_loss_validation_1,0.17581771314144135
1,kl_loss_validation_2,0.058338332921266556
1,kl_loss_validation_3,0.8311764597892761
1,kl_loss_validation_4,0.07042479515075684
1,kl_loss_validation_5,0.12408783286809921
1,kl_loss_validation_6,0.09975547343492508
1,kl_loss_validation_7,2.1448214054107666
1,kl_loss_validation_8,0.1740567684173584
1,kl_loss_validation_9,0.20347829163074493
1,kl_loss_validation_10,0.22050346434116364
1,kl_loss_validation_11,0.10481677204370499
1,kl_loss_validation_12,0.04784459248185158
1,kl_loss_validation_13,0.24434493482112885
1,kl_loss_validation_14,0.21195437014102936
1,kl_loss_validation_15,0.06932675838470459
1,kl_loss_validation_16,0.7822123765945435
1,kl_loss_validation_17,0.07235483825206757
1,kl_loss_validation_18,0.4064937233924866
1,kl_loss_validation_19,0.05086486414074898
2,loss_training,1890.9216014448418
2,mi_loss_training,2.840775809887149
2,tc_loss_training,36.6389450821737
2,dw_kl_loss_training,5.277660801160356
2,mse_loss_training,9.139500903590822
2,recon_loss_training,1837.0247269070703
2,rsq_training,0.2197784214069682
2,kl_loss_training_0,0.17620962858200073
2,kl_loss_training_1,0.10006678849458694
2,kl_loss_training_2,0.06456952542066574
2,kl_loss_training_3,0.8456539511680603
2,kl_loss_training_4,0.15422862768173218
2,kl_loss_training_5,0.321378618478775
2,kl_loss_training_6,0.04624130204319954
2,kl_loss_training_7,3.225581169128418
2,kl_loss_training_8,0.10171328485012054
2,kl_loss_training_9,0.19885310530662537
2,kl_loss_training_10,0.15840746462345123
2,kl_loss_training_11,0.10284044593572617
2,kl_loss_training_12,0.06832215934991837
2,kl_loss_training_13,0.34854933619499207
2,kl_loss_training_14,0.15271973609924316
2,kl_loss_training_15,0.08076130598783493
2,kl_loss_training_16,1.866728663444519
2,kl_loss_training_17,0.15615442395210266
2,kl_loss_training_18,0.6335121393203735
2,kl_loss_training_19,0.04886073246598244
