"file_name","V4","V8","V10","V11","V12","V16"
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",1.5062072,0.8238953,0.66988766,-1.2068875,0.22804382,0.31421086
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",0.8704099,-0.41390336,-0.42273712,-0.93756163,-0.23146847,0.29415488
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",0.12583658,-1.1501048,-0.945588,-0.36552083,0.41472888,0.40109652
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",0.18560524,-0.89221764,-0.9763578,0.43070975,-0.8286605,0.002320487
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",0.82429117,-1.1673381,-1.3744212,-0.021754261,-0.020086981,-0.28746477
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",0.40789554,0.80807716,-1.2364463,-0.88764125,-0.3222347,0.032901842
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",0.2532565,1.3943489,-0.24568804,-1.6585796,1.4780078,-0.10399951
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",0.32602093,1.1988664,0.024663813,-1.4254022,1.1996305,0.542834
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",0.09447336,0.29122168,-1.9666183,-0.12547371,1.4867508,-0.6451828
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",0.5087635,0.63432175,-1.3507792,-0.38076645,0.14484987,0.2214778
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.06372449,-0.22298716,-1.224707,-0.6892982,0.06452719,-0.39858145
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",-0.0967581,0.07566573,-1.9957563,-0.23100297,0.87798595,-1.0167029
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.17870048,1.1829813,-1.2715381,0.5955123,0.79305375,-0.97339326
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.17870048,1.1829813,-1.2715381,0.5955123,0.79305375,-0.97339326
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",0.43319997,0.82931405,-1.794122,-0.4118299,-0.5375487,-0.10604872
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",0.9360356,-0.2856235,-2.1463919,0.36959362,1.2718043,-0.6005951
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",-0.3094176,1.270375,-2.1272883,0.92295057,0.9565042,-0.7278175
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",0.8256111,0.40666336,-2.3030095,0.59627956,1.8356185,-0.5190626
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",-0.10069817,1.1110091,-1.2957069,-0.28113002,1.1387028,-0.86466616
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",0.6316659,-0.17607377,-2.5676858,0.1899309,2.0542846,-0.46888724
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",0.45739564,-0.81772125,-2.391609,-0.44088382,1.5942037,-0.034098487
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",0.9561708,0.24059878,-0.5047666,-0.86309993,1.1710815,-0.19098103
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",0.15496087,4.189024,-1.067408,0.39341488,1.046262,-0.24738257
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",-0.18140619,3.2276113,-1.6497521,0.5381567,1.55422,-0.45093837
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",1.0424954,1.9816103,-1.9565852,-1.1856914,-0.49988776,-0.5678435
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",0.6203361,2.7320204,0.1532638,0.41204795,1.2445385,-0.045466345
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",1.5124872,0.55540514,-2.7758646,-0.13745314,-2.2218761,-0.06662837
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",0.3580447,0.13260244,-0.024584953,-1.3416915,1.5075314,-0.25710133
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",0.74938685,2.984847,-1.9210198,0.53289807,0.8333066,-0.8307616
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",1.3577731,0.53397804,-1.8430516,-0.60017055,-1.1702323,0.102701664
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",1.2515016,0.6949581,-1.618438,0.21275477,2.44624,-0.26123345
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",1.3324296,0.38747656,-2.754975,-0.25440836,0.12014305,-0.32282504
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",1.6159749,0.9699179,-0.29534593,-1.2116191,2.1298184,0.091628924
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",0.725095,1.165722,-1.9118656,-1.5433149,0.661838,0.47474623
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",1.5945525,0.23105685,-0.99352777,-0.80293643,0.82975155,-0.24667637
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",1.2914752,-0.28379595,-1.4959656,-0.12563042,0.410711,-0.004614603
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",1.2778344,1.0737258,0.9368043,0.091959275,2.0161183,-0.13082932
